Term,CRN,Subject,Course Number,Section,Title,Credits,Campus,Instructional Method,Schedule Type,Enrollment,Max Enrollment,Seats Available,Waitlist Count,Waitlist Capacity,Instructor,Days,Start Time,End Time,Building,Room,Start Date,End Date
Spring 2026,42608,HON,307,01,Explorations: Ldrshp &amp; Profs,3,Main Campus,T,Lecture,9,15,6,0,5,Laurie Bonjo,Mon,1400,1630,Engleman Hall,C132,01/21/2026,05/17/2026
Spring 2026,42518,HON,350,01,Capstone Exploration,3,Main Campus,,Lecture,20,20,0,0,5,Jessica Kenty-Drane; Miranda Dunbar,Mon Wed,1110,1200,Engleman Hall,C009,01/21/2026,03/15/2026
Spring 2026,42609,HON,400,01,Research Colloquium,1,Main Campus,T,Lecture,5,15,10,0,5,Gayle Bessenoff,Tue,1225,1315,Engleman Hall,D055A,01/21/2026,05/17/2026
Spring 2026,42735,HON,451,01,International Study Foundation,1,Main Campus,T,Lecture,16,15,-1,0,5,Kelly Stiver,Mon,1210,1300,Engleman Hall,B206,03/23/2026,05/17/2026
Spring 2026,42520,HON,461,01,Community-Engaged Research II,3,Main Campus,N,Lecture,15,15,0,0,5,Kelvin Rutledge,Tue,1650,1805,Buley Library,202,01/21/2026,05/17/2026
Spring 2026,42862,HON,494,01,~MAT Honors Prospectus,3,Main Campus,T,Thesis,1,1,0,0,0,Aaron Clark,,,,,,01/21/2026,05/17/2026
Spring 2026,42919,HON,494,02,~PSY Honors Prospectus,3,Main Campus,T,Thesis,3,3,0,0,0,Chris Budnick (he/him/his),,,,,,01/21/2026,05/17/2026
Spring 2026,42998,HON,494,03,~NUR Honors Prospectus,3,Main Campus,T,Thesis,4,5,1,0,0,Gayle Bessenoff,,,,,,01/21/2026,05/17/2026
Spring 2026,42999,HON,494,04,~CULA Honors Prospectus,3,Main Campus,T,Thesis,1,1,0,0,0,Nicole Danishevsky,,,,,,01/21/2026,05/17/2026
Spring 2026,43031,HON,494,05,~REC Honors Prospectus,3,Main Campus,T,Thesis,1,1,0,0,0,Tarah Loy-Ashe,,,,,,01/21/2026,05/17/2026
Spring 2026,43043,HON,494,06,~PCH Honors Prospectus,3,Main Campus,T,Thesis,1,1,0,0,0,Gayle Bessenoff,,,,,,01/21/2026,05/17/2026
Spring 2026,43060,HON,494,07,~ACC Honors Prospectus,3,Main Campus,T,Thesis,1,1,0,0,0,Komal Warren,,,,,,01/21/2026,05/17/2026
Spring 2026,43068,HON,494,08,~BIO Honors PHonors Prospectus,3,Main Campus,T,Thesis,1,1,0,0,0,Meghan Barboza,,,,,,01/21/2026,05/17/2026
Spring 2026,43110,HON,494,09,~PSY Honors Prospectus,3,Main Campus,T,Thesis,1,1,0,0,0,Katherine Marsland,,,,,,01/21/2026,05/17/2026
Spring 2026,43167,HON,494,10,~ART Honors Prospectus,3,Main Campus,T,Thesis,1,1,0,0,0,Camille Serchuk,,,,,,01/21/2026,05/17/2026
Spring 2026,42871,HON,495,01,~PSY Departmental Honors,3,Main Campus,T,Thesis,1,2,1,0,0,Chris Budnick (he/him/his),,,,,,01/21/2026,05/17/2026
Spring 2026,42953,HON,495,03,~BIO Departmental Honors,3,Main Campus,T,Thesis,1,1,0,0,0,Steven Brady,,,,,,01/21/2026,05/17/2026
Spring 2026,43001,HON,495,04,~ENG Departmental Honors,3,Main Campus,T,Thesis,3,3,0,0,0,Timothy Parrish,,,,,,01/21/2026,05/17/2026
Spring 2026,43054,HON,495,05,~BIO Departmental Honors,3,Main Campus,T,Thesis,1,2,1,0,0,Sarah Crawford,,,,,,01/21/2026,05/17/2026
Spring 2026,43061,HON,495,06,~MAT Departmental Honors,3,Main Campus,T,Thesis,1,1,0,0,0,Aaron Clark,,,,,,01/21/2026,05/17/2026
Spring 2026,43062,HON,495,07,~ENG Departmental Honors,3,Main Campus,T,Thesis,1,1,0,0,0,Charles Baraw,,,,,,01/21/2026,05/17/2026
Spring 2026,43063,HON,495,08,~EGMS Departmental Honors,3,Main Campus,T,Thesis,4,5,1,0,0,Christian Heidkamp,,,,,,01/21/2026,05/17/2026
Spring 2026,43086,HON,495,09, ~SOC Departmental Honors,3,Main Campus,T,Thesis,1,1,0,0,0,Cassi Meyerhoffer,,,,,,01/21/2026,05/17/2026
Spring 2026,43111,HON,495,10,~ENG Departmental Honors,3,Main Campus,T,Thesis,1,1,0,0,0,Jeffery Mock,,,,,,01/21/2026,05/17/2026
Spring 2026,43122,HON,495,11,~FIN Departmental Honors,3,Main Campus,T,Thesis,1,1,0,0,0,Asa Cort,,,,,,01/21/2026,05/17/2026
Spring 2026,43134,HON,495,12,~PSC Departmental Honors,3,Main Campus,T,Thesis,1,1,0,0,0,Theresa Marchant-Shapiro,,,,,,01/21/2026,05/17/2026
Spring 2026,43159,HON,495,13,~SWK Departmental Honors,3,Main Campus,T,Thesis,1,1,0,0,0,Elizabeth Johnson-Tyson,,,,,,01/21/2026,05/17/2026
Spring 2026,43267,HON,495,15,~PSY Departmental Honors,3,Main Campus,T,Thesis,1,1,0,0,0,Cheryl Durwin,,,,,,01/21/2026,05/17/2026
Spring 2026,43310,HON,495,16,~PSY Departmental Honors,3,Main Campus,T,Thesis,1,1,0,0,0,Kevin Colwell,,,,,,01/21/2026,05/17/2026
Spring 2026,42182,ILS,502,02,Fundmntals of Lib &amp; Infor Sci,3,MLS Campus,T,Lecture,20,20,0,0,8,Saira Soroya,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40903,ILS,505,01,Infor Resource Orgnz &amp; Mngmt,3,MLS Campus,T,Lecture,19,20,1,0,8,Eino Sierpe,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42782,ILS,505,02,Infor Resource Orgnz &amp; Mngmt,3,MLS Campus,T,Lecture,20,20,0,0,8,Oghenere Salubi,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40904,ILS,507,01,Infor Sci &amp; Technology,3,MLS Campus,T,Lecture,18,20,2,0,8,Oghenere Salubi,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42300,ILS,508,02,User Services,3,MLS Campus,N,Lecture,13,20,7,0,8,Eino Sierpe,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40906,ILS,509,01,Mgmt of Lib &amp; Infor Agencies,3,MLS Campus,T,Lecture,19,20,1,0,8,Carl Antonucci,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40907,ILS,516,01,"Litacy,Litur&amp;Rding Sch&amp;Pub Lib",3,MLS Campus,T,Lecture,20,20,0,0,8,Helene Murtha,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40908,ILS,523,01,Tech Srvce &amp; Info Mngmt,3,MLS Campus,T,Lecture,9,20,11,0,8,Jaime Hammond,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42589,ILS,528,01,Pub. Lib. Serv. for Children,1.5,MLS Campus,T,Lecture,16,20,4,0,8,Helene Murtha,,,,Online Course,ASYN,01/21/2026,03/15/2026
Spring 2026,42590,ILS,529,01, Pub. Lib. Services for Y.A.,1.5,MLS Campus,T,Lecture,12,20,8,0,8,Helene Murtha,,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,40909,ILS,554,01,Data Analysis&amp;Visualization,3,MLS Campus,T,Lecture,11,20,9,0,8,Yan Liu,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42869,ILS,571,01,Mthods for Sch Lib Mdia Cntrs,3,MLS Campus,T,Lecture,5,20,15,0,8,Helene Murtha,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40910,ILS,575,01,Instruct. Design Principles,3,MLS Campus,,Lecture,11,20,9,0,8,Hak Joon Kim,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40911,ILS,581,01,Media Spclst Pract Stnd Teach,6,MLS Campus,,Practicum,3,6,3,0,8,Mary Minichiello,,,,,,01/21/2026,05/17/2026
Spring 2026,41802,ILS,581,02,Media Spclst Pract Stnd Teach,6,MLS Campus,,Practicum,4,6,2,0,8,David Bilmes,,,,,,01/21/2026,05/17/2026
Spring 2026,40912,ILS,582,01,Library Science Internship,3,MLS Campus,,Internship,9,9,0,0,8,Cindy Schofield,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41803,ILS,582,02,Library Science Internship,3,MLS Campus,,Internship,9,9,0,0,8,Cindy Schofield,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42301,ILS,582,03,Library Science Internship,3,MLS Campus,,Internship,7,9,2,0,8,David Bilmes,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,43165,ILS,582,04,Library Science Internship,3,Main Campus,,Internship,1,1,0,0,0,Hak Joon Kim,,,,,,01/21/2026,05/17/2026
Spring 2026,40913,ILS,587,01,SLMS Fld Plcmnts for Teach Cer,3,MLS Campus,T,Field Study,7,9,2,0,8,Mary Minichiello,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40914,ILS,590,01,Research in Lib &amp; Infor Sci,3,MLS Campus,T,Lecture,12,20,8,0,8,Oghenere Salubi,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40915,ILS,597,01,Intro. Archival &amp; Museum Work,3,MLS Campus,T,Lecture,18,20,2,0,8,Christopher Clarke,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42591,ILS,599,02,~Social Just. &amp; Media Literacy,3,MLS Campus,,Lecture,18,20,2,0,8,Belinha De Abreu,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41542,ILS,610,01,Grant Writing and Fundraising,3,MLS Campus,T,Lecture,10,20,10,0,8,Helene Murtha,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40916,ILS,655,01,Digital Librarianship,3,MLS Campus,,Lecture,11,20,9,0,8,Yan Liu,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40917,ILS,660,01,Special Prjct. Lib &amp; Info Sci,3,MLS Campus,T,Lecture,12,12,0,0,8,Saira Soroya,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,43017,ILS,660,02,Special Prjct. Lib &amp; Info Sci,3,Main Campus,T,Lecture,9,12,3,0,8,Saira Soroya,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40918,ILS,699,01,Thesis,3,MLS Campus,T,Thesis,1,6,5,0,8,Kathleen Kasten-Mutkus,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42872,ILS,699,02,Thesis,3,MLS Campus,T,Thesis,4,6,2,0,8,Yan Liu,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42969,ILS,699,03,Thesis,3,MLS Campus,T,Thesis,2,6,4,0,8,Oghenere Salubi,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,43304,IBD,506,01,Applied Stewardship,2,Main Campus,T,Independent Study,1,1,0,0,0,Jonathan Weinbaum,,,,,,01/21/2026,05/17/2026
Spring 2026,43305,IBD,506,02,Applied Stewardship,2,Main Campus,T,Independent Study,1,1,0,0,0,Vincent Breslin,,,,,,01/21/2026,05/17/2026
Spring 2026,42819,IBD,508,01,Public Policy for Biodiversity,3,Off Campus,T,Lecture,1,5,4,0,0,Kimberly Stoner,Mon,1630,1900,,,01/21/2026,05/17/2026
Spring 2026,40433,INQ,101,01,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,23,22,-1,0,5,Dyan Robinson,Mon Wed Fri,1010,1100,Engleman Hall,C138,01/21/2026,05/17/2026
Spring 2026,40434,INQ,101,02,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,10,22,12,0,5,Dyan Robinson,Tue Thu,0810,0925,Engleman Hall,C132,01/21/2026,05/17/2026
Spring 2026,40435,INQ,101,03,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,22,22,0,0,5,Dawn Cathey,Tue Thu,1225,1340,Engleman Hall,C132,01/21/2026,05/17/2026
Spring 2026,40436,INQ,101,04,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,21,22,1,0,5,Nicole Henderson,Tue Thu,1100,1215,Engleman Hall,C132,01/21/2026,05/17/2026
Spring 2026,42687,INQ,101,05,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,18,22,4,0,5,Benjamin McNamee,Mon Wed,1400,1515,Engleman Hall,A107,01/21/2026,03/15/2026
Spring 2026,42859,INQ,120,01,The RISE Workshop,1,Main Campus,T,Lecture,9,12,3,0,0,Cassidy MacNamara,Mon,1305,1355,Engleman Hall,C134,01/21/2026,05/17/2026
Spring 2026,42860,INQ,120,02,The RISE Workshop,1,Main Campus,T,Lecture,5,12,7,0,0,Cassidy MacNamara,Wed,1305,1355,Engleman Hall,C134,01/21/2026,05/17/2026
Spring 2026,40437,INQ,390,01,Peer Mentoring in FY Class,3,Main Campus,T,Lecture,22,22,0,0,5,Denise Bentley-Drobish,Mon,1650,1805,,,01/21/2026,05/17/2026
Spring 2026,40438,INQ,390,02,Peer Mentoring in FY Class,3,Main Campus,T,Lecture,18,22,4,0,5,Denise Bentley-Drobish,Mon,1815,1930,,,01/21/2026,05/17/2026
Spring 2026,40439,IDS,311,01,IDS Research Methods,3,Online,T,Lecture,20,25,5,0,5,Elizabeth Kalbfleisch,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42804,IDS,321,01,Career Pathways in IDS,1,Online,T,Lecture,13,20,7,0,0,Aimee O&#39;Shea,,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,40440,IDS,401,01W,*Interdis Invest Globalization,3,Main Campus,T,Lecture,10,22,12,0,5,Robert Smith,Mon,1700,1930,School of Business,105,01/21/2026,05/17/2026
Spring 2026,40441,IDS,405,01,In a World - Capstone Exp.,3,Main Campus,T,Lecture,18,25,7,0,5,David Petroski,Mon Wed,1525,1640,Engleman Hall,B111,01/21/2026,05/17/2026
Spring 2026,41205,ITA,100,01,Italian I,3,Main Campus,,Lecture/Lab,9,24,15,0,5,Lisa Vitale,Mon,0910,1000,Engleman Hall,D164,01/21/2026,05/17/2026
Spring 2026,41206,ITA,101,01,Italian II,3,Main Campus,,Lecture/Lab,11,24,13,0,5,Giuseppina Palma,Mon Wed,1110,1200,Engleman Hall,A107,01/21/2026,05/17/2026
Spring 2026,42458,ITA,202,01,La dolce vita- Ita/Pleasure,3,Main Campus,T,Independent Study,3,3,0,0,0,Lisa Vitale,Tue Thu,1225,1340,Engleman Hall,B119,01/21/2026,05/17/2026
Spring 2026,43354,ITA,220,01,Food Culture in Italy,3,Online,T,Lecture,20,25,5,0,5,Erin Larkin,,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,41783,ITA,270,01W,*Italian Cities,3,Online,T,Lecture,19,22,3,0,5,Giuseppina Palma,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,43340,ITA,320,02,Italian Cinema &amp; Literature,3,Main Campus,,Independent Study,1,1,0,0,0,Erin Larkin,,,,,,01/21/2026,05/17/2026
Spring 2026,42739,ITA,380,01,Contemporary Italian Culture,3,Main Campus,T,Lecture,11,24,13,0,5,Giuseppina Palma,Mon Wed,1400,1515,Engleman Hall,B210,01/21/2026,05/17/2026
Spring 2026,43391,ITA,600,01,Independent Study,3,Main Campus,,Independent Study,1,1,0,0,0,Giuseppina Palma,,,,,,01/21/2026,05/17/2026
Spring 2026,40563,JRN,101,01,The Media- Freedom &amp; Power,3,Main Campus,,Lecture,22,25,3,0,5,Gabrielle Ferrell,Mon,1700,1930,Morrill Hall,10,01/21/2026,05/17/2026
Spring 2026,40565,JRN,101,02,The Media- Freedom &amp; Power,3,Online,,Lecture,14,25,11,0,5,Frank Harris,,,,Online Course,ASYN,01/21/2026,03/15/2026
Spring 2026,40566,JRN,101,03,The Media- Freedom &amp; Power,3,Online,,Lecture,24,25,1,0,0,Frank Harris,,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,41963,JRN,101,04,The Media- Freedom &amp; Power,3,Online,,Lecture,24,25,1,0,5,Gabrielle Ferrell,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40568,JRN,135,01,Digital Media Skills,3,Main Campus,T,Lecture,21,22,1,0,5,Thea Moritz,Tue Thu,1100,1215,Buley Library,206,01/21/2026,05/17/2026
Spring 2026,40569,JRN,135,02,Digital Media Skills,3,Main Campus,T,Lecture,16,22,6,0,5,Frank Harris,Mon Wed Fri,0910,1000,Buley Library,206,01/21/2026,05/17/2026
Spring 2026,40570,JRN,135,03,Digital Media Skills,3,Main Campus,T,Lecture,19,22,3,0,5,Frank Harris,Mon Wed Fri,1010,1100,Buley Library,206,01/21/2026,05/17/2026
Spring 2026,41964,JRN,135,04,Digital Media Skills,3,Main Campus,T,Lecture,21,22,1,0,5,Jaylen Carr,Mon Wed Fri,1110,1200,Morrill Hall,205,01/21/2026,05/17/2026
Spring 2026,40571,JRN,170,01,Basic Drone Technology,3,Main Campus,T,Lecture,7,15,8,0,5,Jacob Zonderman,Mon,1700,1930,Morrill Hall,205,01/21/2026,05/17/2026
Spring 2026,41426,JRN,170,02,Basic Drone Technology,3,Main Campus,T,Lecture,5,15,10,0,5,Scott Graves,Mon Wed,1400,1515,Jennings Hall,342A,01/21/2026,05/17/2026
Spring 2026,41573,JRN,170,03,Basic Drone Technology,3,Main Campus,T,Lecture,6,15,9,0,5,Isabel Chenoweth,Tue Thu,1100,1215,Morrill Hall,205,01/21/2026,05/17/2026
Spring 2026,40572,JRN,200,01W,*Basics of Journalism,3,Main Campus,,Lecture,16,22,6,0,5,Elizabeth Glagowski,Tue Thu,1525,1640,Morrill Hall,13,01/21/2026,05/17/2026
Spring 2026,40573,JRN,200,02W,*Basics of Journalism,3,Main Campus,,Lecture,19,22,3,0,5,Jaylen Carr,Tue Thu,1225,1340,Morrill Hall,13,01/21/2026,05/17/2026
Spring 2026,40574,JRN,211,01,Broadcast Sports Journalism,3,Main Campus,T,Independent Study,4,4,0,0,0,Peter Paguaga,Tue Thu,0810,0925,Morrill Hall,205,01/21/2026,05/17/2026
Spring 2026,40576,JRN,227,01,Audio and Video Storytelling,3,Main Campus,T,Independent Study,5,5,0,0,0,Peter Paguaga,Tue Thu,0935,1050,Morrill Hall,205,01/21/2026,05/17/2026
Spring 2026,40578,JRN,230,01W,*Fundamentals:Public Relations,3,Online,,Lecture,17,22,5,0,5,Catherine Sullivan-DeCarlo,Mon Wed,1400,1515,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,40579,JRN,300,01,News Writing,3,Main Campus,,Independent Study,6,6,0,0,0,Cindy Simoneau,Tue Thu,1225,1340,Morrill Hall,14,01/21/2026,05/17/2026
Spring 2026,42259,JRN,301,01,The News Media in America,3,Main Campus,,Lecture,13,22,9,0,5,Cindy Simoneau,Tue Thu,1100,1215,Morrill Hall,14,01/21/2026,05/17/2026
Spring 2026,42676,JRN,307,01,Science Writing,3,Main Campus,T,Lecture,4,15,11,0,0,Sarah Roe,Mon,1110,1200,Buley Library,202,01/21/2026,05/17/2026
Spring 2026,40580,JRN,311,01,Broadcast News Reporting I,3,Main Campus,,Independent Study,6,5,-1,0,0,Kenton Pierce,Tue Thu,1350,1505,Morrill Hall,205,01/21/2026,05/17/2026
Spring 2026,41276,JRN,320,01W,*Writing Magazine Articles I,3,Online,,Lecture,15,16,1,0,5,Jo Amatulli,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41389,JRN,350,01,American Journalism History,3,Online,,Lecture,21,25,4,0,5,Christopher Blake,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42260,JRN,404,01W,*Advanced Sports Storytelling,3,Online,T,Lecture,21,22,1,0,5,Dominic Amore,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,43393,JRN,470,02,Advanced Drone Storytelling,3,Main Campus,T,Independent Study,1,1,0,0,0,Jonathan Elmer,,,,,,03/23/2026,05/17/2026
Spring 2026,43048,JRN,497,01,Journalism Internship,3,Main Campus,,Internship,3,3,0,0,0,Frank Harris,,,,,,01/21/2026,05/17/2026
Spring 2026,43313,JRN,497,02,Journalism Internship,4,Main Campus,,Internship,1,1,0,0,0,Cindy Simoneau,,,,,,01/21/2026,05/17/2026
Spring 2026,40442,JST,101,01W,*Jewish Life and Civilization,3,Online,T,Lecture,22,22,0,0,5,Benjamin Scolnic,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41271,JST,200,01W,*Jewish Stories,3,Main Campus,T,Lecture,15,22,7,0,5,Barbara Paris,Mon Wed,1525,1640,Engleman Hall,A113,01/21/2026,05/17/2026
Spring 2026,40444,JST,204,01W,*Holocaust/Genocide Studies,3,Main Campus,T,Lecture,16,22,6,0,5,David Pettigrew,Mon Wed Fri,1010,1100,Engleman Hall,C132,01/21/2026,05/17/2026
Spring 2026,40445,JST,204,02W,*Holocaust/Genocide Studies,3,Main Campus,T,Lecture,17,22,5,0,5,David Pettigrew,Tue Thu,1225,1340,Engleman Hall,C134,01/21/2026,05/17/2026
Spring 2026,42548,JST,236,01W,*Women in the Bible,3,Main Campus,T,Lecture,16,22,6,0,5,Barbara Paris,Mon Wed,1650,1805,Engleman Hall,C134,01/21/2026,05/17/2026
Spring 2026,41554,JST,300,01W,*Lit. of the Hebrew Bible,3,Main Campus,,Lecture,1,22,21,0,5,Corinne Blackmer,Mon Wed,1100,1215,Engleman Hall,D264,01/21/2026,05/17/2026
Spring 2026,42947,JST,303,02W,*The Israeli Short Story,3,Online,T,Lecture,20,22,2,0,5,Miranda Resnikoff,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,43127,LAT,101,01,Latin II,3,Main Campus,N,Independent Study,2,2,0,0,0,Anthony Oddo,,,,,,01/21/2026,05/17/2026
Spring 2026,42670,LAC,100,01,Latin Amer and Carib Stud,3,Main Campus,T,Lecture,13,20,7,0,5,Carmen Coury,Mon Wed,1400,1515,Engleman Hall,B308,03/23/2026,05/17/2026
Spring 2026,42690,LIT,300,01,Hebrew Bible as Literature,3,Main Campus,,Lecture,12,24,12,0,5,Corinne Blackmer,Mon Wed,1100,1215,Engleman Hall,D264,01/21/2026,05/17/2026
Spring 2026,40133,MGT,200,01,Managerial Communication,3,Online,T,Lecture,30,30,0,0,10,Oluwatoyin Awoyinka,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40134,MGT,240,01,Business Law and Ethics,3,Online,,Lecture,28,30,2,0,10,Sean-Michael Green,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40135,MGT,240,02,Business Law and Ethics,3,Main Campus,,Lecture,21,25,4,0,10,Theodore Jones (he/him/his),Tue,1700,1930,School of Business,202,01/21/2026,05/17/2026
Spring 2026,40136,MGT,240,03,Business Law and Ethics,3,Online,,Lecture,24,25,1,0,10,Kauther Badr,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40137,MGT,240,04,Business Law and Ethics,3,Main Campus,,Lecture,29,30,1,0,10,Grace Luppino,Mon Wed,1110,1200,School of Business,203,01/21/2026,05/17/2026
Spring 2026,42854,MGT,240,05,Business Law and Ethics,3,Main Campus,,Lecture,52,55,3,0,10,Grace Luppino; Robert Smith,Tue Thu,1315,1430,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,41894,MGT,285,01,Management &amp; Organization,3,Main Campus,T,Lecture,24,25,1,0,10,Chulguen Yang,Thu,1700,1930,School of Business,203,01/21/2026,05/17/2026
Spring 2026,41895,MGT,285,02,Management &amp; Organization,3,Online,T,Lecture,25,25,0,0,10,Birasnav Muthuraj,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41896,MGT,285,03,Management &amp; Organization,3,Main Campus,T,Lecture,35,35,0,0,10,Venugopal Prabhakar Gantasala,Tue Thu,1100,1215,School of Business,202,01/21/2026,05/17/2026
Spring 2026,41898,MGT,285,04,Management &amp; Organization,3,Main Campus,T,Lecture,25,25,0,0,10,Gregory Robbins,Tue Thu,0935,1050,School of Business,202,01/21/2026,05/17/2026
Spring 2026,42988,MGT,285,05,Management &amp; Organization,3,Online,T,Lecture,29,25,-4,0,10,Denval Lawrence,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42757,MGT,301,01,Entrepreneurship/Sm Bus Dev,3,Online,,Lecture,28,25,-3,0,10,Jung Hoon Kim,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40139,MGT,305,01W,*Organizational Behavior,3,Main Campus,,Lecture,21,22,1,0,10,Alice Wieland,Mon,1400,1515,School of Business,404,01/21/2026,05/17/2026
Spring 2026,40141,MGT,305,02W,*Organizational Behavior,3,Main Campus,,Lecture,22,22,0,0,10,Alice Wieland,Mon,1525,1640,School of Business,404,01/21/2026,05/17/2026
Spring 2026,40142,MGT,305,03W,*Organizational Behavior,3,Online,,Lecture,22,22,0,0,10,Venugopal Prabhakar Gantasala,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42954,MGT,305,04W,*Organizational Behavior,3,Online,,Lecture,20,22,2,0,10,Sheryl Marciniec,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,43247,MGT,335,01,Business Law,3,Main Campus,,Independent Study,1,1,0,0,0,Robert Smith,,,,,,01/21/2026,05/17/2026
Spring 2026,40143,MGT,385,01,Human Resources Management,3,Main Campus,,Lecture,30,30,0,0,10,Alison Wall,Tue,1225,1340,School of Business,203,01/21/2026,05/17/2026
Spring 2026,40144,MGT,385,02,Human Resources Management,3,Online,,Lecture,23,23,0,0,10,Alison Wall,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42758,MGT,390,01,Intellectual Property Law,3,Main Campus,T,Lecture,18,25,7,0,10,Grace Luppino,Mon Wed,1400,1515,School of Business,203,01/21/2026,05/17/2026
Spring 2026,43303,MGT,395,02,Technology Entrepreneurship,3,Main Campus,T,Independent Study,2,2,0,0,0,Zheni Wang,,,,,,01/21/2026,05/17/2026
Spring 2026,40145,MGT,400,01,Business and Society,3,Online,,Lecture,25,25,0,0,10,Seungmin Han,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40146,MGT,400,02,Business and Society,3,Main Campus,,Lecture,22,25,3,0,10,Seungmin Han,Tue,1100,1215,School of Business,203,01/21/2026,05/17/2026
Spring 2026,43025,MGT,400,03,Business and Society,3,Online,,Lecture,25,25,0,0,0,Thomas O&#39;Malley,,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,42846,MGT,402,01W,*Managing Diversity,3,Online,,Lecture,33,22,-11,0,0,Carol Stewart,,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,42759,MGT,404,01,Healthcare Law &amp; Risk Mgt.,3,Online,T,Lecture,24,25,1,0,10,Kauther Badr,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41314,MGT,405,01W,*Employment/Labor Relation Law,3,Main Campus,T,Lecture,22,22,0,0,0,Theodore Jones (he/him/his),Thu,1700,1930,School of Business,105,01/21/2026,05/17/2026
Spring 2026,41316,MGT,425,01,"People, Planet, and Profit",3,Main Campus,T,Lecture,4,25,21,0,10,Gregory Robbins,Tue Thu,1225,1340,School of Business,303,01/21/2026,05/17/2026
Spring 2026,41955,MGT,440,01,Mindful Leadership,3,Main Campus,T,Lecture,11,25,14,0,10,Chulguen Yang,Wed,1700,1930,School of Business,204,01/21/2026,05/17/2026
Spring 2026,40147,MGT,450,01,Business Policy &amp; Strategy,3,Online,T,Lecture,26,25,-1,0,10,Jung Hoon Kim,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40148,MGT,450,02,Business Policy &amp; Strategy,3,Main Campus,T,Lecture,24,25,1,0,10,Jung Hoon Kim,Thu,1350,1505,School of Business,203,01/21/2026,05/17/2026
