Term,CRN,Subject,Course Number,Section,Title,Credits,Campus,Instructional Method,Schedule Type,Enrollment,Max Enrollment,Seats Available,Waitlist Count,Waitlist Capacity,Instructor,Days,Start Time,End Time,Building,Room,Start Date,End Date
Fall 2026,10175,ART,435,01,Student Teaching II  Art Ed.,5,Off Campus,T,Student Teaching,0,5,5,0,0,Cynthia Parsons,,,,,,10/20/2026,12/13/2026
Fall 2026,11375,ART,435,02,Student Teaching II  Art Ed.,5,Main Campus,T,Student Teaching,0,5,5,0,0,Jill Goldberg,,,,,,10/20/2026,12/13/2026
Fall 2026,11542,ART,435,03,Student Teaching II  Art Ed.,5,Main Campus,T,Student Teaching,0,5,5,0,0,Leslie Flowers,,,,,,10/20/2026,12/13/2026
Fall 2026,12219,ART,435,04,Student Teaching II  Art Ed.,5,Main Campus,T,Student Teaching,0,5,5,0,0,Kathryn Silver,,,,,,10/20/2026,12/13/2026
Fall 2026,12513,ART,435,05,Student Teaching II  Art Ed.,5,Main Campus,T,Student Teaching,0,5,5,0,0,Laurie Vicario,,,,,,10/20/2026,12/13/2026
Fall 2026,13032,ART,435,06,Student Teaching II  Art Ed.,5,Main Campus,T,Student Teaching,0,5,5,0,0,Pamela Lehn,,,,,,10/20/2026,12/13/2026
Fall 2026,13033,ART,435,07,Student Teaching II  Art Ed.,5,Main Campus,T,Student Teaching,0,5,5,0,0,Kristin Wetmore,,,,,,10/20/2026,12/13/2026
Fall 2026,12809,ART,440,01,Advanced Sculpture,3,Main Campus,,Studio,0,10,10,0,5,Rachael Vaters-Carr,Mon Wed,1110,1350,Earl Hall,109,08/25/2026,12/13/2026
Fall 2026,12810,ART,441,01,Adv. Sculpt.- Studio Practice,3,Main Campus,T,Studio,0,10,10,0,5,Rachael Vaters-Carr,Mon Wed,1110,1350,Earl Hall,109,08/25/2026,12/13/2026
Fall 2026,10176,ART,450,01,Adv. Photo. Sequence/Concept,3,Main Campus,N,Studio,0,10,10,0,5,Meredith Miller,Mon Wed,1400,1640,Earl Hall,207,08/25/2026,12/13/2026
Fall 2026,10177,ART,451,01,Photography Portfolio Dev.,3,Main Campus,T,Studio,0,10,10,0,5,Meredith Miller,Mon Wed,1400,1640,Earl Hall,207,08/25/2026,12/13/2026
Fall 2026,10178,ART,460,01,Experimental Printmaking,3,Main Campus,,Studio,0,16,16,0,5,TBA Staff,Mon Wed,1400,1640,Earl Hall,102,08/25/2026,12/13/2026
Fall 2026,10179,ART,461,01,Innovative Printmaking,3,Main Campus,,Studio,0,16,16,0,5,Karen Dow,Tue Thu,1700,1930,Earl Hall,102,08/25/2026,12/13/2026
Fall 2026,12812,ART,480,01,Advanced Art Problems I,3,Main Campus,T,Studio,0,2,2,0,0,Rachael Vaters-Carr,Mon Wed,1110,1350,Earl Hall,109,08/25/2026,12/13/2026
Fall 2026,13034,ART,480,02,Advanced Art Problems I,1,Main Campus,,Independent Study,0,4,4,0,0,Gregory Cochenet,,,,,,08/25/2026,12/13/2026
Fall 2026,13035,ART,496,01,Freelance Design,3,Main Campus,T,Studio,0,16,16,0,5,Zaida Velazco,Wed,1700,1930,Earl Hall,216,08/25/2026,12/13/2026
Fall 2026,12813,ART,530,01,Foundations of Art Education,3,Main Campus,T,Lecture,0,20,20,0,5,Kristin Ponden,Thu,1700,1930,Earl Hall,202,08/25/2026,12/13/2026
Fall 2026,11351,ART,572,01,Seminar in Secondary Art Ed,3,Main Campus,,Seminar,0,20,20,0,5,TBA Staff,Tue,1700,1930,Earl Hall,202,08/25/2026,12/13/2026
Fall 2026,10972,AAC,200,01,Topics in Arts Administration,3,Main Campus,T,Lecture,0,20,20,0,5,Zanaiya Leon,Mon Wed,1525,1640,Engleman Hall,C113,08/25/2026,12/13/2026
Fall 2026,12994,AAC,210,01,Fundamentals of Arts Marketing,3,Main Campus,T,Lecture,0,25,25,0,0,Robert Forbus,Wed,1400,1515,School of Business,302,08/25/2026,12/13/2026
Fall 2026,11652,AAC,280,01W,*Writing for Nonprofit Orgs,3,Main Campus,T,Lecture,0,20,20,0,5,TBA Staff,Thu,1350,1505,Engleman Hall,B306,08/25/2026,12/13/2026
Fall 2026,12147,AAC,370,01,Public and Nonprofit Admin,3,Main Campus,T,Lecture,0,25,25,0,5,Minnie Hoang (she/her/hers),Mon,0910,1025,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11627,AST,100,01,"Stars, Planets, and Galaxies",3,Main Campus,T,Lecture,0,25,25,0,5,TBA Staff,Tue Thu,0935,1050,Morrill Hall,16,08/25/2026,12/13/2026
Fall 2026,11680,AST,100,02,"Stars, Planets, and Galaxies",3,Main Campus,T,Lecture,0,25,25,0,5,TBA Staff,Tue Thu,1350,1505,Science Building,210,08/25/2026,12/13/2026
Fall 2026,11787,AST,100,03,"Stars, Planets, and Galaxies",3,Main Campus,T,Lecture,0,25,25,0,5,Hang Pham,Mon Wed,1815,1930,Morrill Hall,111,08/25/2026,12/13/2026
Fall 2026,12410,AST,100,04,"Stars, Planets, and Galaxies",3,Main Campus,T,Lecture,0,25,25,0,5,TBA Staff,Mon Wed,1400,1515,Morrill Hall,111,08/25/2026,12/13/2026
Fall 2026,10047,ATH,540,01,AT Clinical Practice I,3,Main Campus,T,Lecture,0,18,18,0,0,Elizabeth Wegeler,Tue,0830,0930,Health &amp; Human Services,001,08/25/2026,12/13/2026
Fall 2026,10048,ATH,542,01,Exam &amp; Dig-Musculoskeletal,7,Main Campus,T,Lecture,0,18,18,0,0,Matthew Rothbard,Mon Tue Thu,1000,1130,Health &amp; Human Services,001,08/25/2026,12/13/2026
Fall 2026,10049,ATH,543,01,Patient Care Procedures I,4,Main Campus,T,Lecture,0,18,18,0,0,Elizabeth Wegeler,Mon Thu,0800,0940,Health &amp; Human Services,001,08/25/2026,12/13/2026
Fall 2026,10050,ATH,546,01,EBP &amp; Hlth Care Informatics I,1,Main Campus,T,Lecture,0,18,18,0,0,Matthew Rothbard,Fri,0800,0850,Health &amp; Human Services,001,08/25/2026,12/13/2026
Fall 2026,12667,ATH,560,01,AT Clinical Practice III,6,Online,T,Lecture,0,18,18,0,0,Kelly Ann Coleman,Tue,0830,1030,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11364,ATH,572,01,Healthcare Admin &amp; Delivery,3,Online,T,Lecture,0,18,18,0,0,Matthew Rothbard,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10717,BIO,100,01,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,0,18,18,0,0,TBA Staff,Tue Thu,1000,1050,Jennings Hall,127,08/25/2026,12/13/2026
Fall 2026,10718,BIO,100,02,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,0,18,18,0,0,TBA Staff,Tue Thu,1000,1050,Jennings Hall,127,08/25/2026,12/13/2026
Fall 2026,10720,BIO,100,03,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,0,18,18,0,0,TBA Staff,Mon Wed,1110,1200,Science Building,210,08/25/2026,12/13/2026
Fall 2026,10721,BIO,100,04,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,0,18,18,0,0,TBA Staff,Mon Wed,1110,1200,Science Building,210,08/25/2026,12/13/2026
Fall 2026,11895,BIO,100,05,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,0,18,18,0,0,TBA Staff,Mon Wed,0910,1000,Morrill Hall,103,08/25/2026,12/13/2026
Fall 2026,11897,BIO,100,06,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,0,18,18,0,0,TBA Staff,Tue,1710,1900,Jennings Hall,209,08/25/2026,12/13/2026
Fall 2026,10723,BIO,102,01,Biology I,4,Main Campus,,Lecture/Lab,0,18,18,0,0,Stephanie Troiano; Lilah Rahn-Lee,Tue,0810,1040,Jennings Hall,211,08/25/2026,12/13/2026
Fall 2026,10724,BIO,102,02,Biology I,4,Main Campus,,Lecture/Lab,0,18,18,0,0,Stephanie Troiano; Lilah Rahn-Lee,Thu,1010,1240,Jennings Hall,211,08/25/2026,12/13/2026
Fall 2026,11898,BIO,102,03,Biology I,4,Main Campus,,Lecture/Lab,0,18,18,0,0,TBA Staff; Lilah Rahn-Lee,Wed,1010,1240,Jennings Hall,211,08/25/2026,12/13/2026
Fall 2026,11427,BIO,102,04,Biology I,4,Main Campus,,Lecture/Lab,0,18,18,0,0,Chris Wisniewski,Mon,1700,1930,Jennings Hall,211,08/25/2026,12/13/2026
Fall 2026,10725,BIO,103,01,Biology II,4,Main Campus,,Lecture/Lab,0,18,18,0,0,Jonathan Weinbaum; Michael Maier,Mon Wed,0910,1025,Engleman Hall,A120,08/25/2026,12/13/2026
Fall 2026,10726,BIO,103,02,Biology II,4,Main Campus,,Lecture/Lab,0,20,20,0,5,Jonathan Weinbaum; Michael Maier,Mon Wed,0910,1025,Engleman Hall,A120,08/25/2026,12/13/2026
Fall 2026,10727,BIO,103,03N,Biology II,4,Main Campus,,Lecture/Lab,0,20,20,0,5,Jonathan Weinbaum; Mark Hawthorn,Mon Wed,0910,1025,Engleman Hall,A120,08/25/2026,12/13/2026
Fall 2026,11465,BIO,103,04,Biology II,4,Main Campus,,Lecture/Lab,0,20,20,0,5,Andrea Zullo,Tue,1700,1930,Jennings Hall,232,08/25/2026,12/13/2026
Fall 2026,10728,BIO,120,01,Microbiology,4,Main Campus,,Lecture/Lab,0,13,13,0,0,TBA Staff; Michael Fisher,Tue,1310,1500,Jennings Hall,329,08/25/2026,12/13/2026
Fall 2026,10729,BIO,120,02,Microbiology,4,Main Campus,,Lecture/Lab,0,13,13,0,0,Lynn VanDeusen; Michael Fisher,Tue Thu,1525,1640,Morrill Hall,103,08/25/2026,12/13/2026
Fall 2026,10730,BIO,120,03,Microbiology,4,Main Campus,,Lecture/Lab,0,13,13,0,0,TBA Staff; Michael Fisher,Thu,1310,1500,Jennings Hall,329,08/25/2026,12/13/2026
Fall 2026,10731,BIO,120,04,Microbiology,4,Main Campus,,Lecture/Lab,0,13,13,0,0,Lynn VanDeusen,Tue Thu,1525,1640,Morrill Hall,103,08/25/2026,12/13/2026
Fall 2026,10732,BIO,120,05,Microbiology,4,Main Campus,,Lecture/Lab,0,13,13,0,0,Lori John; Michael Fisher,Wed,0910,1100,Jennings Hall,329,08/25/2026,12/13/2026
Fall 2026,10733,BIO,120,06,Microbiology,4,Main Campus,,Lecture/Lab,0,13,13,0,0,Lori John; Michael Fisher,Wed,1110,1300,Jennings Hall,329,08/25/2026,12/13/2026
Fall 2026,11674,BIO,120,07,Microbiology,4,Main Campus,,Lecture/Lab,0,13,13,0,0,Michael Fisher; Elham Amiri,Thu,1110,1300,Jennings Hall,329,08/25/2026,12/13/2026
Fall 2026,12093,BIO,120,08,Microbiology,4,Main Campus,,Lecture/Lab,0,13,13,0,0,Michael Fisher; Elham Amiri,Mon Wed,1310,1425,Morrill Hall,103,08/25/2026,12/13/2026
Fall 2026,12288,BIO,120,09,Microbiology,4,Main Campus,,Lecture/Lab,0,13,13,0,0,TBA Staff; Elham Amiri,Tue,0900,1050,Jennings Hall,329,08/25/2026,12/13/2026
Fall 2026,12289,BIO,120,10,Microbiology,4,Main Campus,,Lecture/Lab,0,13,13,0,0,TBA Staff; Elham Amiri,Thu,0900,1050,Jennings Hall,329,08/25/2026,12/13/2026
Fall 2026,10737,BIO,200,04,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,0,24,24,0,10,TBA Staff; Mark Hawthorn,Tue Thu,0935,1050,Davis Hall,101,08/25/2026,12/13/2026
Fall 2026,10738,BIO,200,05,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,0,24,24,0,10,TBA Staff; Indrani Dutta,Fri,0810,1040,Jennings Hall,207,08/25/2026,12/13/2026
Fall 2026,10739,BIO,200,06,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,0,24,24,0,10,Michael Sormrude; Abdolreza Senejani,Mon,0810,1040,Jennings Hall,207,08/25/2026,12/13/2026
Fall 2026,10741,BIO,200,08,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,0,24,24,0,10,Indrani Dutta; Michael Sormrude,Wed,0810,1040,Jennings Hall,207,08/25/2026,12/13/2026
Fall 2026,10742,BIO,200,09,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,0,24,24,0,10,Indrani Dutta; Michael Sormrude,Mon Wed,1110,1225,Engleman Hall,C112,08/25/2026,12/13/2026
Fall 2026,10743,BIO,200,10,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,0,22,22,0,10,Michael Sormrude; Abdolreza Senejani,Mon Wed,1110,1225,Engleman Hall,C112,08/25/2026,12/13/2026
Fall 2026,10744,BIO,200,11,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,0,24,24,0,10,Anthony Petrillo,Mon,1700,1930,Morrill Hall,9,08/25/2026,12/13/2026
Fall 2026,12169,BIO,200,12,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,0,24,24,0,10,Rabecca Florio,Tue,1700,1930,Morrill Hall,103,08/25/2026,12/13/2026
Fall 2026,10746,BIO,201,01,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Michael Sormrude; Abdolreza Senejani,Mon,0810,1040,Jennings Hall,205,08/25/2026,12/13/2026
Fall 2026,10747,BIO,201,02,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Michael Sormrude; Abdolreza Senejani,Mon,1110,1340,Jennings Hall,205,08/25/2026,12/13/2026
Fall 2026,11141,BIO,201,03,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Michael Sormrude,Wed,0810,1040,Jennings Hall,205,08/25/2026,12/13/2026
Fall 2026,10748,BIO,201,04,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,0,24,24,0,5,Michael Ijomah,Mon,1700,1930,Jennings Hall,105,08/25/2026,12/13/2026
Fall 2026,10749,BIO,201,05,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,0,24,24,0,5,Michael Ijomah,Wed,1700,1930,Science Building,222,08/25/2026,12/13/2026
Fall 2026,12094,BIO,201,06,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,0,24,24,0,5,Michael Sormrude,Wed,1210,1440,Jennings Hall,205,08/25/2026,12/13/2026
Fall 2026,12969,BIO,210,01,Marine &amp; Environ Bio,4,Main Campus,T,Lecture/Lab,0,16,16,0,5,Sean Grace,Thu,1235,1505,Jennings Hall,222,08/25/2026,12/13/2026
Fall 2026,10750,BIO,220,01,Genetics,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Sarah Crawford,Mon,1010,1200,Jennings Hall,246,08/25/2026,12/13/2026
Fall 2026,10751,BIO,220,02,Genetics,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Sarah Crawford,Wed,1010,1200,Jennings Hall,246,08/25/2026,12/13/2026
Fall 2026,12970,BIO,231,01,Comparative Vertebrate Anatomy,4,Main Campus,,Lecture/Lab,0,24,24,0,5,Jonathan Weinbaum,Mon Wed,1010,1200,Jennings Hall,204,08/25/2026,12/13/2026
Fall 2026,12971,BIO,292,01,The Biology of Aging,3,Main Campus,T,Lecture,0,20,20,0,5,Meghan Barboza,Tue Thu,1225,1340,Jennings Hall,238,08/25/2026,12/13/2026
Fall 2026,12972,BIO,296,01,Genomics I,4,Main Campus,T,Lecture/Lab,0,14,14,0,5,Nicholas Edgington,Mon Wed,0810,0900,Jennings Hall,236,08/25/2026,12/13/2026
Fall 2026,11899,BIO,301,01,Physiology,4,Main Campus,T,Lecture/Lab,0,16,16,0,5,Meghan Barboza,Wed,1350,1640,Jennings Hall,238,08/25/2026,12/13/2026
Fall 2026,11466,BIO,337,01,Medically Important Arthropods,3,Main Campus,T,Lecture,0,25,25,0,5,Michael Fisher,Mon Wed,1525,1640,Science Building,210,08/25/2026,12/13/2026
Fall 2026,12973,BIO,393,01,Introduction to Bioinformatics,4,Main Campus,T,Lecture/Lab,0,16,16,0,5,Lilah Rahn-Lee,Tue Thu,0810,0925,Science Building,214,08/25/2026,12/13/2026
Fall 2026,12974,BIO,401,01,Comparative Physiology,4,Main Campus,T,Lecture/Lab,0,16,16,0,5,Rachel Jeffrey,Tue,1410,1700,Jennings Hall,238,08/25/2026,12/13/2026
Fall 2026,12975,BIO,435,01,Developmental Biology,4,Main Campus,,Lecture/Lab,0,16,16,0,5,Mikolaj Sulkowski,Mon,1010,1240,Jennings Hall,131,08/25/2026,12/13/2026
Fall 2026,12102,BIO,450,01W,*Research Methods,3,Main Campus,T,Lecture/Lab,0,16,16,0,5,Steven Brady,Tue,1310,1500,Jennings Hall,236,08/25/2026,12/13/2026
Fall 2026,12982,BIO,450,02W,*Research Methods,3,Main Campus,T,Lecture/Lab,0,16,16,0,5,TBA Staff,Mon,1510,1700,Jennings Hall,236,08/25/2026,12/13/2026
Fall 2026,12976,BIO,454,01,Brain - Anatomy &amp; Transmission,4,Main Campus,T,Lecture/Lab,0,16,16,0,5,Rachel Jeffrey,Tue Thu,0935,1050,Jennings Hall,206,08/25/2026,12/13/2026
Fall 2026,12977,BIO,528,01,Mammalogy,3,Main Campus,,Lecture,0,16,16,0,5,TBA Staff,Tue,1700,1930,Jennings Hall,236,08/25/2026,12/13/2026
Fall 2026,12978,BIO,542,01,Human Physiology,3,Main Campus,,Lecture,0,25,25,0,5,Mikolaj Sulkowski,Wed,1700,1930,Jennings Hall,131,08/25/2026,12/13/2026
Fall 2026,12979,BIO,547,01,Virology,3,Main Campus,,Lecture,0,16,16,0,5,Sarah Crawford,Thu,1700,1930,Jennings Hall,131,08/25/2026,12/13/2026
Fall 2026,10753,BIO,550,01,Research Methods in Biology,1,Main Campus,,Lecture,0,16,16,0,5,TBA Staff,Mon,1700,1850,Jennings Hall,133A,08/25/2026,10/19/2026
Fall 2026,12980,BIO,560,01,Scientific Comm. General Sem.,1,Main Campus,,Seminar,0,10,10,0,5,TBA Staff,Mon,1700,1850,Jennings Hall,133A,10/20/2026,12/13/2026
Fall 2026,12981,BIO,591,01,Biology Thesis Writing,1,Main Campus,T,Thesis,0,10,10,0,5,TBA Staff,Wed,1940,2030,Jennings Hall,133A,08/25/2026,12/13/2026
Fall 2026,13125,MBA,601,01,Visual Analytics for BUS Data,3,MBA Program,N,Independent Study,0,5,5,0,0,TBA Staff,,,,,,08/25/2026,10/19/2026
Fall 2026,13126,MBA,602,01,Predictive Analytics BUS Data,3,MBA Program,N,Independent Study,0,5,5,0,0,TBA Staff,,,,,,08/25/2026,10/19/2026
Fall 2026,13127,MBA,603,01,Prescriptive Analytics BUS,4,MBA Program,N,Independent Study,0,5,5,0,0,TBA Staff,,,,,,10/20/2026,12/13/2026
Fall 2026,11515,MBA,610,01,Managerial Economics,3,MBA Program,T,Lecture,0,25,25,0,0,Younjun Kim,Sat,1230,1430,School of Business,105,08/25/2026,10/19/2026
Fall 2026,11516,MBA,610,02,Managerial Economics,3,MBA Program,T,Lecture,0,15,15,0,0,Younjun Kim,Sat,1230,1430,Online Course,SYNC/ASYNC,08/25/2026,10/19/2026
Fall 2026,11517,MBA,613,01,Advanced Financial Management,3,MBA Program,T,Lecture,0,25,25,0,0,Punit Anand,Thu,1940,2210,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,11518,MBA,614,01,Organizational Behavior,3,MBA Program,T,Lecture,0,25,25,0,0,Chulguen Yang,Sat,1230,1430,School of Business,105,10/20/2026,12/13/2026
Fall 2026,11519,MBA,614,02,Organizational Behavior,3,MBA Program,T,Lecture,0,15,15,0,0,Chulguen Yang,Sat,1230,1430,Online Course,SYNC,10/20/2026,12/13/2026
Fall 2026,11520,MBA,615,01,Marketing Management,3,MBA Program,T,Lecture,0,25,25,0,0,Atul Kulkarni,Mon,1730,2000,School of Business,105,08/25/2026,10/19/2026
Fall 2026,11521,MBA,615,02,Marketing Management,3,MBA Program,T,Lecture,0,15,15,0,0,Atul Kulkarni,Mon,1730,2000,Online Course,SYNC/ASYNC,08/25/2026,10/19/2026
Fall 2026,11522,MBA,616,01,Accounting for Management,3,MBA Program,T,Lecture,0,25,25,0,0,Wafeek Abdelsayed,,,,Online Course,ASYN,08/25/2026,10/19/2026
Fall 2026,11560,MBA,617,01,Legal Issues in Bus. &amp; Mgt.,3,MBA Program,T,Lecture,0,25,25,0,0,Kauther Badr,Wed,1730,2000,School of Business,104,08/25/2026,12/13/2026
Fall 2026,11561,MBA,617,02,Legal Issues in Bus. &amp; Mgt.,3,MBA Program,T,Lecture,0,15,15,0,0,Kauther Badr,Wed,1730,2000,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11562,MBA,618,01,Operations Management,3,MBA Program,T,Lecture,0,25,25,0,0,Birasnav Muthuraj,Tue,1730,2000,Buley Library,205,08/25/2026,12/13/2026
Fall 2026,11563,MBA,618,02,Operations Management,3,MBA Program,T,Lecture,0,15,15,0,0,Birasnav Muthuraj,Tue,1730,2000,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11644,MBA,619,01,Leadership &amp; Organiz. Learning,3,MBA Program,T,Lecture,0,10,10,0,0,Alice Wieland,Sat,1230,1430,School of Business,201,10/20/2026,12/13/2026
Fall 2026,11645,MBA,619,02,Leadership &amp; Organiz. Learning,3,MBA Program,T,Lecture,0,10,10,0,0,Alice Wieland,Sat,1230,1430,Online Course,SYNC,10/20/2026,12/13/2026
Fall 2026,11634,MBA,625,01,Business Ethics,3,MBA Program,T,Lecture,0,10,10,0,0,Martin Feuer,Sat,0800,1200,School of Business,104,10/20/2026,12/13/2026
Fall 2026,11635,MBA,625,02,Business Ethics,3,MBA Program,T,Lecture,0,10,10,0,0,Martin Feuer,Sat,0800,1200,Online Course,SYNC,10/20/2026,12/13/2026
Fall 2026,11647,MBA,631,01,Business Planning,3,MBA Program,T,Lecture,0,10,10,0,0,Oluwatoyin Awoyinka,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12689,MBA,633,01,Total Reward Management,3,MBA Program,T,Lecture,0,10,10,0,0,Zheni Wang,Tue,1730,2000,School of Business,105,08/25/2026,12/13/2026
Fall 2026,12690,MBA,633,02,Total Reward Management,3,MBA Program,T,Lecture,0,10,10,0,0,Zheni Wang,Tue,1730,2000,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,12691,MBA,635,01,Workforce Planning,3,MBA Program,T,Lecture,0,10,10,0,0,Alison Wall,Mon,1730,2000,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,12629,MBA,639,01,Marketing Analytics,3,MBA Program,T,Lecture,0,10,10,0,0,Junhong Wang,Mon,1730,2000,School of Business,302,08/25/2026,10/19/2026
Fall 2026,12630,MBA,639,02,Marketing Analytics,3,MBA Program,T,Lecture,0,10,10,0,0,Junhong Wang,Mon,1730,2000,Online Course,SYNC,08/25/2026,10/19/2026
Fall 2026,11640,MBA,640,01,Consumer Behavior,3,MBA Program,T,Lecture,0,10,10,0,0,Selin Doganalp,Tue,1730,2000,School of Business,404,08/25/2026,12/13/2026
Fall 2026,11641,MBA,640,02,Consumer Behavior,3,MBA Program,T,Lecture,0,10,10,0,0,Selin Doganalp,Tue,1730,2000,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11646,MBA,646,01,Economics of Health Care,3,MBA Program,T,Lecture,0,10,10,0,0,Jia Yu,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11671,MBA,663,01,Public Budgeting/Fin. Mgmt.,3,MBA Program,T,Lecture,0,25,25,0,0,Asa Cort,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11636,MBA,664,01,Real Estate Finance,3,MBA Program,T,Lecture,0,10,10,0,0,Akash Dania,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11648,MBA,674,01,Multinational Financial Mgt.,3,MBA Program,T,Lecture,0,10,10,0,0,Sandip Dutta,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11649,MBA,676,01,Principles of Bus. Taxation,3,MBA Program,T,Lecture,0,10,10,0,0,David Allen,Mon,1730,2000,School of Business,302,10/20/2026,12/13/2026
Fall 2026,11650,MBA,676,02,Principles of Bus. Taxation,3,MBA Program,T,Lecture,0,10,10,0,0,David Allen,Mon,1730,2000,Online Course,SYNC/ASYNC,10/20/2026,12/13/2026
Fall 2026,11651,MBA,680,01,Intl. Accounting Standards,3,MBA Program,T,Lecture,0,10,10,0,0,Emmanuel Emenyonu,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11523,MBA,691,01,Integrated Knowledge I,3,MBA Program,T,Lecture,0,25,25,0,0,Zheni Wang,Sat,0800,1200,School of Business,105,08/25/2026,10/19/2026
Fall 2026,11524,MBA,691,02,Integrated Knowledge I,3,MBA Program,T,Lecture,0,15,15,0,0,Zheni Wang,Sat,0800,1200,Online Course,SYNC,08/25/2026,10/19/2026
Fall 2026,11525,MBA,692,01,Integrated Knowledge II,3,MBA Program,T,Lecture,0,25,25,0,0,Amitkumar Singh,Sat,0800,1200,School of Business,408,08/25/2026,10/19/2026
Fall 2026,11526,MBA,692,02,Integrated Knowledge II,3,MBA Program,T,Lecture,0,15,15,0,0,Amitkumar Singh,Sat,0800,1200,Online Course,SYNC,08/25/2026,10/19/2026
Fall 2026,10876,BIS,370,01,Business Information Systems,3,Online,T,Lecture,0,22,22,0,5,Katarzyna Toskin,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10877,BIS,370,02,Business Information Systems,3,Online,T,Lecture,0,23,23,0,5,Richard Bassett,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10878,BIS,370,03,Business Information Systems,3,Main Campus,T,Lecture,0,23,23,0,5,Mina Park,Wed,1700,1930,Engleman Hall,B221,08/25/2026,12/13/2026
Fall 2026,10879,BIS,370,04,Business Information Systems,3,Main Campus,T,Lecture,0,23,23,0,5,Mina Park,Tue,1700,1930,Engleman Hall,B221,08/25/2026,12/13/2026
Fall 2026,10880,BIS,370,05,Business Information Systems,3,Online,T,Lecture,0,22,22,0,5,Richard Bassett,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10881,BIS,370,06,Business Information Systems,3,Online,T,Lecture,0,22,22,0,5,Mark Pisano,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10882,BIS,370,07,Business Information Systems,3,Online,T,Lecture,0,22,22,0,5,Jill O&#39;Sullivan,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10883,BIS,370,08,Business Information Systems,3,Online,T,Lecture,0,22,22,0,5,Jill O&#39;Sullivan,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10960,BIS,370,09,Business Information Systems,3,Online,T,Lecture,0,22,22,0,5,Michael Anderson,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11421,BIS,370,10,Business Information Systems,3,Online,T,Lecture,0,22,22,0,22,Richard Bassett,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,13113,BIS,370,11,Business Information Systems,3,Main Campus,T,Lecture,0,22,22,0,5,TBA Staff,Mon,1700,1930,School of Business,122,08/25/2026,12/13/2026
Fall 2026,10884,BIS,371,01,Info. System Analysis &amp; Tech.,3,Main Campus,T,Lecture,0,23,23,0,5,Mina Park,Mon,1700,1930,Engleman Hall,B221,08/25/2026,12/13/2026
Fall 2026,10885,BIS,375,01,Decision Support Systems,3,Online,N,Lecture,0,23,23,0,5,Jeffrey Postolowski,,,,Online Course,ASYN,08/25/2026,12/13/2026
